period_type,period_start,period_label,importer_country,importer_iso,origin_country,origin_iso,flow,commodity_group,analysis_bucket,hs6,hs_description,import_value_usd,import_quantity_raw,import_quantity_unit_raw,import_net_weight_kg,import_quantity_ton,import_unit_value_usd_per_ton,source_name,source_url,fetched_at,data_quality_flag,unit_value_flag,confidence_score,notes
M,2026-01-01,202601,Germany,DEU,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,657330581.372,127700788.784,kg,127700788.784,127700.788784,5147.42773,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=276&partnerCode=704&flowCode=M&cmdCode=090111&period=202601&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2026-01-01,202601,Italy,ITA,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,52563305.065,10174518,kg,10174518,10174.518,5166.171514,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=380&partnerCode=704&flowCode=M&cmdCode=090111&period=202601&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2026-01-01,202601,Japan,JPN,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,40821022.754,8895330,kg,8895330,8895.33,4589.039727,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=392&partnerCode=704&flowCode=M&cmdCode=090111&period=202601&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2026-01-01,202601,Netherlands,NLD,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,11083920.442,2238060,kg,2238060,2238.06,4952.46796,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=528&partnerCode=704&flowCode=M&cmdCode=090111&period=202601&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2026-01-01,202601,Spain,ESP,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,353052104.91,67607365.6,kg,67607365.6,67607.3656,5222.095282,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=724&partnerCode=704&flowCode=M&cmdCode=090111&period=202601&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2026-01-01,202601,USA,USA,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,29448600,5530050,kg,5530050,5530.05,5325.195975,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=842&partnerCode=704&flowCode=M&cmdCode=090111&period=202601&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-12-01,202512,Belgium,BEL,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,2248508.433,420395.98,kg,420395.98,420.39598,5348.548844,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=56&partnerCode=704&flowCode=M&cmdCode=090111&period=202512&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-12-01,202512,Germany,DEU,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,337673641.144,78082913.44,kg,78082913.44,78082.91344,4324.552277,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=276&partnerCode=704&flowCode=M&cmdCode=090111&period=202512&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-12-01,202512,Italy,ITA,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,38076005.938,7076305,kg,7076305,7076.305,5380.775127,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=380&partnerCode=704&flowCode=M&cmdCode=090111&period=202512&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-12-01,202512,Japan,JPN,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,26052414.232,5335760,kg,5335760,5335.76,4882.606083,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=392&partnerCode=704&flowCode=M&cmdCode=090111&period=202512&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-12-01,202512,Netherlands,NLD,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,8901449.276,1765498,kg,1765498,1765.498,5041.891453,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=528&partnerCode=704&flowCode=M&cmdCode=090111&period=202512&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-12-01,202512,Rep. of Korea,KOR,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,4220623,1023033.225,kg,1023033.225,1023.033225,4125.597192,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=410&partnerCode=704&flowCode=M&cmdCode=090111&period=202512&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-12-01,202512,Spain,ESP,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,209817206.928,36308176,kg,36308176,36308.176,5778.786765,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=724&partnerCode=704&flowCode=M&cmdCode=090111&period=202512&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-12-01,202512,USA,USA,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,17126627,3511850,kg,3511850,3511.85,4876.810513,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=842&partnerCode=704&flowCode=M&cmdCode=090111&period=202512&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-11-01,202511,Belgium,BEL,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,3686008.578,721755.29,kg,721755.29,721.75529,5107.005974,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=56&partnerCode=704&flowCode=M&cmdCode=090111&period=202511&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-11-01,202511,Germany,DEU,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,476833927.332,103772148.576,kg,103772148.576,103772.148576,4595.008717,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=276&partnerCode=704&flowCode=M&cmdCode=090111&period=202511&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-11-01,202511,Italy,ITA,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,60311750.59,11230334,kg,11230334,11230.334,5370.43249,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=380&partnerCode=704&flowCode=M&cmdCode=090111&period=202511&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-11-01,202511,Japan,JPN,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,22981909.735,4292380,kg,4292380,4292.38,5354.118166,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=392&partnerCode=704&flowCode=M&cmdCode=090111&period=202511&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-11-01,202511,Netherlands,NLD,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,4383291,1012475,kg,1012475,1012.475,4329.283192,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=528&partnerCode=704&flowCode=M&cmdCode=090111&period=202511&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-11-01,202511,Rep. of Korea,KOR,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,8615296,1702796.1,kg,1702796.1,1702.7961,5059.49949,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=410&partnerCode=704&flowCode=M&cmdCode=090111&period=202511&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-11-01,202511,Spain,ESP,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,344207586.104,59657808,kg,59657808,59657.808,5769.698848,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=724&partnerCode=704&flowCode=M&cmdCode=090111&period=202511&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-11-01,202511,USA,USA,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,36344054,7500942,kg,7500942,7500.942,4845.265301,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=842&partnerCode=704&flowCode=M&cmdCode=090111&period=202511&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-10-01,202510,Belgium,BEL,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,5726620.653,1090567.91,kg,1090567.91,1090.56791,5251.044525,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=56&partnerCode=704&flowCode=M&cmdCode=090111&period=202510&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-10-01,202510,Germany,DEU,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,236228429.539,58824256,kg,58824256,58824.256,4015.833699,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=276&partnerCode=704&flowCode=M&cmdCode=090111&period=202510&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-10-01,202510,Italy,ITA,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,62705571.261,11785800,kg,11785800,11785.8,5320.434019,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=380&partnerCode=704&flowCode=M&cmdCode=090111&period=202510&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-10-01,202510,Japan,JPN,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,35933963.233,6774990,kg,6774990,6774.99,5303.913841,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=392&partnerCode=704&flowCode=M&cmdCode=090111&period=202510&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-10-01,202510,Netherlands,NLD,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,4541280.05,901897,kg,901897,901.897,5035.253527,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=528&partnerCode=704&flowCode=M&cmdCode=090111&period=202510&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-10-01,202510,Rep. of Korea,KOR,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,7775323,1551088.15,kg,1551088.15,1551.08815,5012.818259,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=410&partnerCode=704&flowCode=M&cmdCode=090111&period=202510&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-10-01,202510,Spain,ESP,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,298491301.34,53177998.4,kg,53177998.4,53177.9984,5613.060106,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=724&partnerCode=704&flowCode=M&cmdCode=090111&period=202510&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
M,2025-10-01,202510,USA,USA,Vietnam,VNM,Import,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,26727729,6055477,kg,6055477,6055.477,4413.810671,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/M/HS?reporterCode=842&partnerCode=704&flowCode=M&cmdCode=090111&period=202510&includeDesc=true,2026-06-03T18:03:05.842Z,ok,ok,0.82,"Mirror import unit value is calculated as SUM(import_value_usd) / SUM(import_quantity_ton). Import data is importer-reported and can naturally differ from exporter-reported data due to CIF/FOB scope, freight, insurance, timing, revisions, and classification differences. Mirror gap is a benchmark signal only; it is not transaction price, confirmed premium, margin, or profit."
