period_type,period_start,period_label,reporter_country,reporter_iso,partner_country,partner_iso,flow,commodity_group,analysis_bucket,hs6,hs_description,quantity_raw,quantity_unit_raw,net_weight_kg,quantity_ton,value_usd,source_name,source_url,fetched_at,data_quality_flag,confidence_score,notes
A,2020-01-01,2020,Vietnam,VNM,Cambodia,KHM,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,385434.612,kg,385434.612,385.434612,690445.473,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Canada,CAN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,5892120.91,kg,5892120.91,5892.12091,9840552.51,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Sri Lanka,LKA,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,55030,kg,55030,55.03,95996,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Chile,CHL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,361534.908,kg,361534.908,361.534908,590307.718,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,China,CHN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,23558124.4,kg,23558124.4,23558.1244,35576966.828,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Croatia,HRV,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1938359.436,kg,1938359.436,1938.359436,2902790.92,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Czechia,CZE,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1123861.782,kg,1123861.782,1123.861782,1730425.4,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Denmark,DNK,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1520715.29,kg,1520715.29,1520.71529,2417619.45,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Dominican Rep.,DOM,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,4152649.259,kg,4152649.259,4152.649259,6118560.038,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Ecuador,ECU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,8725439.34,kg,8725439.34,8725.43934,13446042.4,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Estonia,EST,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,73872,kg,73872,73.872,135099.2,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Finland,FIN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1794827.117,kg,1794827.117,1794.827117,2886754.78,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,France,FRA,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,18731728.61,kg,18731728.61,18731.72861,28762956.679,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Germany,DEU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,212181556.967,kg,212181556.967,212181.556967,324793743.384,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Greece,GRC,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,10340623.092,kg,10340623.092,10340.623092,16090834.993,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,"China, Hong Kong SAR",HKG,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,635862.781,kg,635862.781,635.862781,1069398.603,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Indonesia,IDN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,8403416.574,kg,8403416.574,8403.416574,13120117.35,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Ireland,IRL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,3381533.678,kg,3381533.678,3381.533678,6972393.6,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Israel,ISR,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,6496669.983,kg,6496669.983,6496.669983,10234437.164,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Italy,ITA,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,138964510.326,kg,138964510.326,138964.510326,219128387.988,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Japan,JPN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,93866752.201,kg,93866752.201,93866.752201,148550704.418,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Kazakhstan,KAZ,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,9000,kg,9000,9,17145,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Rep. of Korea,KOR,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,29878348.575,kg,29878348.575,29878.348575,46897953.791,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Kuwait,KWT,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,906318.755,kg,906318.755,906.318755,1562847.893,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Latvia,LVA,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,281527.789,kg,281527.789,281.527789,453829.4,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Lithuania,LTU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,994248.038,kg,994248.038,994.248038,1639520.7,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Malaysia,MYS,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,34029743.388,kg,34029743.388,34029.743388,51603176.258,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Malta,MLT,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,117769.77,kg,117769.77,117.76977,184780.8,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Mexico,MEX,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1684935.561,kg,1684935.561,1684.935561,2606125.718,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,"Other Asia, nes",S19,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,1081342.858,kg,1081342.858,1081.342858,1988845.008,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Morocco,MAR,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,3853698.252,kg,3853698.252,3853.698252,5918282.961,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Netherlands,NLD,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,10736808.399,kg,10736808.399,10736.808399,18222344.832,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,New Zealand,NZL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,673042.538,kg,673042.538,673.042538,1089638.4,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Norway,NOR,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,342137.201,kg,342137.201,342.137201,560933.53,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Philippines,PHL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,31068330.524,kg,31068330.524,31068.330524,47334828.103,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Poland,POL,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,13150902.997,kg,13150902.997,13150.902997,19843392.251,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Portugal,PRT,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,10099465.966,kg,10099465.966,10099.465966,16154463.482,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Romania,ROU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,2281757.086,kg,2281757.086,2281.757086,3564597.18,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Russian Federation,RUS,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,59377071.911,kg,59377071.911,59377.071911,91408712.591,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Saudi Arabia,SAU,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,93113.631,kg,93113.631,93.113631,175896,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,Senegal,SEN,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,38400,kg,38400,38.4,69312,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
A,2020-01-01,2020,Vietnam,VNM,India,IND,Export,coffee,coffee_raw_core,090111,Coffee; not roasted or decaffeinated,19865187.916,kg,19865187.916,19865.187916,28725594.449,UN Comtrade,https://comtradeapi.un.org/public/v1/preview/C/A/HS?reporterCode=704&flowCode=X&cmdCode=090111&period=2020%2C2021%2C2022%2C2023%2C2024%2C2025%2C2026&includeDesc=true,2026-05-26T17:43:55.608Z,ok,0.9,"Comtrade filtered on customs=C00, mot=0, partner2=0; quantity_source=net_wgt_kg"
